"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G±/60","xG±/60","C±/60","GF/60","GA/60","xGF/60","xGA/60","CF/60","CA/60"
"Adam Hall","ADAM.HALL","8467925","11-12","T.B","R","R",1980-08-14,31,1999,2,52,57,502.42,-0.11,-0.045,-0.69,-0.076,0.034,-0.167,-0.122,-2.11,-1.42
"Adam Hall","ADAM.HALL","8467925","12-13","CAR","R","R",1980-08-14,32,1999,2,52,6,56.57,-0.059,0.024,0.05,-0.068,-0.009,-0.018,-0.042,-0.54,-0.6
"Adam Hall","ADAM.HALL","8467925","12-13","PHI","R","R",1980-08-14,32,1999,2,52,11,92.22,-0.051,-0.062,-1,-0.046,0.005,-0.06,0.001,-1.09,-0.09
"Adam Hall","ADAM.HALL","8467925","12-13","T.B","R","R",1980-08-14,32,1999,2,52,20,160.53,0.076,-0.01,-3.64,-0.053,-0.129,-0.119,-0.109,-4.48,-0.84
"Adam Hall","ADAM.HALL","8467925","13-14","PHI","R","R",1980-08-14,33,1999,2,52,80,539.57,-0.242,-0.147,-3.19,-0.12,0.123,-0.232,-0.085,-3.9,-0.71
"Adam Henrique","ADAM.HENRIQUE","8474641","10-11","N.J","C","L",1990-02-06,20,2008,3,82,1,12.6,0.022,0.01,0.13,0.012,-0.01,-0.012,-0.022,-0.26,-0.4
"Adam Henrique","ADAM.HENRIQUE","8474641","11-12","N.J","C","L",1990-02-06,21,2008,3,82,74,1080.32,0.126,0.174,3,0.153,0.027,0.049,-0.125,1.09,-1.91
"Adam Henrique","ADAM.HENRIQUE","8474641","12-13","N.J","C","L",1990-02-06,22,2008,3,82,42,565.88,-0.051,0.043,2.69,-0.07,-0.02,-0.019,-0.061,1.18,-1.51
"Adam Henrique","ADAM.HENRIQUE","8474641","13-14","N.J","C","L",1990-02-06,23,2008,3,82,77,1030.8,0.056,0.193,0.94,0.028,-0.028,0.174,-0.019,0.3,-0.64
"Adam Henrique","ADAM.HENRIQUE","8474641","14-15","N.J","C","L",1990-02-06,24,2008,3,82,75,1030.48,-0.04,-0.02,-3.54,0.004,0.044,0.103,0.123,0.26,3.79
"Adam Henrique","ADAM.HENRIQUE","8474641","15-16","N.J","C","L",1990-02-06,25,2008,3,82,80,1112.23,0.164,0.162,-0.84,0.148,-0.016,0.031,-0.132,-2.8,-1.96
"Adam Henrique","ADAM.HENRIQUE","8474641","16-17","N.J","C","L",1990-02-06,26,2008,3,82,82,1071.28,-0.068,-0.028,-1.36,0.026,0.094,0.052,0.08,0.57,1.93
"Adam Henrique","ADAM.HENRIQUE","8474641","17-18","ANA","C","L",1990-02-06,27,2008,3,82,57,772.4,0.213,0.012,-1.06,0.044,-0.169,-0.04,-0.052,-1.53,-0.47
"Adam Henrique","ADAM.HENRIQUE","8474641","17-18","N.J","C","L",1990-02-06,27,2008,3,82,24,295.25,-0.015,-0.043,-0.27,-0.051,-0.036,0.024,0.068,0.75,1.02
"Adam Henrique","ADAM.HENRIQUE","8474641","18-19","ANA","C","L",1990-02-06,28,2008,3,82,82,1035.15,0.049,0.041,-4.16,-0.04,-0.089,-0.059,-0.1,-3.16,1.01
"Adam Henrique","ADAM.HENRIQUE","8474641","19-20","ANA","C","L",1990-02-06,29,2008,3,82,71,947.27,0.046,0.006,3.06,0.099,0.053,0.023,0.017,1.64,-1.41
"Adam Henrique","ADAM.HENRIQUE","8474641","20-21","ANA","C","L",1990-02-06,30,2008,3,82,45,581.68,0.052,-0.085,0.04,0.126,0.074,0.048,0.133,1.28,1.24
"Adam Henrique","ADAM.HENRIQUE","8474641","21-22","ANA","C","L",1990-02-06,31,2008,3,82,58,847.07,0.095,0.301,3.33,0.171,0.077,0.279,-0.022,2.62,-0.71
"Adam Henrique","ADAM.HENRIQUE","8474641","22-23","ANA","C","L",1990-02-06,32,2008,3,82,62,789.23,0.109,0.134,-2.04,0.024,-0.086,0.103,-0.031,-0.37,1.67
"Adam Henrique","ADAM.HENRIQUE","8474641","23-24","ANA","C","L",1990-02-06,33,2008,3,82,60,734.38,0.125,0.042,1.71,0.062,-0.063,0.08,0.038,-0.04,-1.75
"Adam Henrique","ADAM.HENRIQUE","8474641","23-24","EDM","C","L",1990-02-06,33,2008,3,82,22,289.12,0.152,-0.118,-2.37,0.098,-0.054,-0.1,0.018,-2.51,-0.14
"Adam Henrique","ADAM.HENRIQUE","8474641","24-25","EDM","C","L",1990-02-06,34,2008,3,82,81,964.05,-0.003,-0.238,-5.97,-0.064,-0.061,-0.163,0.075,-3.31,2.66
"Adam Johnson","ADAM.JOHNSON","8480341","18-19","PIT","C","L",1994-06-22,24,2012,NA,NA,6,31.83,0.04,-0.021,-0.26,0.038,-0.002,-0.005,0.016,-0.14,0.12
"Adam Johnson","ADAM.JOHNSON","8480341","19-20","PIT","C","L",1994-06-22,25,2012,NA,NA,7,46.6,-0.021,0.039,0.35,0.029,0.05,-0.025,-0.064,-0.09,-0.44
"Adam Klapka","ADAM.KLAPKA","8483609","23-24","CGY","R","R",2000-09-14,23,2018,NA,NA,6,40.57,-0.032,-0.114,-3.35,-0.021,0.01,-0.064,0.05,-1.97,1.38
"Adam Klapka","ADAM.KLAPKA","8483609","24-25","CGY","R","R",2000-09-14,24,2018,NA,NA,31,288.52,-0.005,0.102,-0.42,0.033,0.038,0.03,-0.072,1.81,2.23
"Adam Larsson","ADAM.LARSSON","8476457","11-12","N.J","D","R",1992-11-12,18,2011,1,4,65,1194.55,-0.049,0.003,0.72,-0.003,0.047,-0.036,-0.039,-2.01,-2.73
"Adam Larsson","ADAM.LARSSON","8476457","12-13","N.J","D","R",1992-11-12,19,2011,1,4,37,615.88,-0.047,-0.266,-4.58,-0.002,0.045,-0.217,0.049,-5.94,-1.35
"Adam Larsson","ADAM.LARSSON","8476457","13-14","N.J","D","R",1992-11-12,20,2011,1,4,26,424.52,-0.045,0.053,1.6,-0.09,-0.045,-0.047,-0.1,-0.38,-1.98
"Adam Larsson","ADAM.LARSSON","8476457","14-15","N.J","D","R",1992-11-12,21,2011,1,4,64,1100.03,-0.011,0.078,-0.07,-0.057,-0.046,-0.033,-0.111,-1.6,-1.54
"Adam Larsson","ADAM.LARSSON","8476457","15-16","N.J","D","R",1992-11-12,22,2011,1,4,82,1520.95,0.168,0.126,2.17,-0.067,-0.235,-0.106,-0.231,-2.94,-5.1
"Adam Larsson","ADAM.LARSSON","8476457","16-17","EDM","D","R",1992-11-12,23,2011,1,4,79,1428.68,0.171,0.071,0.73,0.179,0.008,0.078,0.007,0.63,-0.11
"Adam Larsson","ADAM.LARSSON","8476457","17-18","EDM","D","R",1992-11-12,24,2011,1,4,63,1211.13,0.013,0.034,-0.02,-0.032,-0.045,0.056,0.021,-0.6,-0.58
"Adam Larsson","ADAM.LARSSON","8476457","18-19","EDM","D","R",1992-11-12,25,2011,1,4,82,1577.52,-0.388,-0.028,1.77,-0.274,0.114,-0.026,0.002,-0.29,-2.06
"Adam Larsson","ADAM.LARSSON","8476457","19-20","EDM","D","R",1992-11-12,26,2011,1,4,49,871.58,-0.034,0.051,1.88,-0.067,-0.034,-0.025,-0.076,-0.66,-2.54
"Adam Larsson","ADAM.LARSSON","8476457","20-21","EDM","D","R",1992-11-12,27,2011,1,4,56,943.02,0.024,0.207,1.2,-0.16,-0.184,-0.122,-0.329,-1.68,-2.88
"Adam Larsson","ADAM.LARSSON","8476457","21-22","SEA","D","R",1992-11-12,28,2011,1,4,82,1582.8,-0.255,-0.211,0.96,-0.077,0.178,-0.214,-0.004,-1.71,-2.66
"Adam Larsson","ADAM.LARSSON","8476457","22-23","SEA","D","R",1992-11-12,29,2011,1,4,82,1652.65,0.046,0.067,2.02,-0.013,-0.058,-0.027,-0.094,0.03,-1.99
"Adam Larsson","ADAM.LARSSON","8476457","23-24","SEA","D","R",1992-11-12,30,2011,1,4,81,1574.27,-0.007,-0.201,-1.63,-0.104,-0.097,-0.117,0.084,-1.53,0.1
"Adam Larsson","ADAM.LARSSON","8476457","24-25","SEA","D","R",1992-11-12,31,2011,1,4,82,1473.08,0.179,-0.059,-1.48,0.197,0.019,0.001,0.06,-0.43,1.05
"Adam Lowry","ADAM.LOWRY","8476392","14-15","WPG","L","L",1993-03-29,21,2011,3,67,80,996.52,-0.023,0.034,4.55,-0.074,-0.051,-0.027,-0.061,0.68,-3.87
"Adam Lowry","ADAM.LOWRY","8476392","15-16","WPG","L","L",1993-03-29,22,2011,3,67,74,855.75,-0.103,0.028,-0.69,-0.076,0.027,0.029,0.001,-0.65,0.03
"Adam Lowry","ADAM.LOWRY","8476392","16-17","WPG","L","L",1993-03-29,23,2011,3,67,82,970.97,0.016,0.205,2.81,-0.05,-0.066,0.06,-0.144,1.19,-1.62
"Adam Lowry","ADAM.LOWRY","8476392","17-18","WPG","L","L",1993-03-29,24,2011,3,67,45,536.42,0.049,0.361,9.03,0.022,-0.026,0.099,-0.263,3.32,-5.72
"Adam Lowry","ADAM.LOWRY","8476392","18-19","WPG","L","L",1993-03-29,25,2011,3,67,78,943,0.049,0.117,4.66,-0.093,-0.143,-0.001,-0.118,2.5,-2.16
"Adam Lowry","ADAM.LOWRY","8476392","19-20","WPG","L","L",1993-03-29,26,2011,3,67,49,603.53,-0.032,-0.145,-2.08,-0.142,-0.11,-0.142,0.003,-3.1,-1.02
"Adam Lowry","ADAM.LOWRY","8476392","20-21","WPG","L","L",1993-03-29,27,2011,3,67,52,623.15,0.059,-0.047,0.5,0.045,-0.014,-0.073,-0.026,0.53,0.03
"Adam Lowry","ADAM.LOWRY","8476392","21-22","WPG","C/L","L",1993-03-29,28,2011,3,67,79,952.25,-0.134,0.141,-0.05,-0.277,-0.143,0.05,-0.091,0.32,0.37
"Adam Lowry","ADAM.LOWRY","8476392","22-23","WPG","C","L",1993-03-29,29,2011,3,67,82,952.47,0.032,0.315,4.47,-0.006,-0.039,0.204,-0.111,2.76,-1.71
"Adam Lowry","ADAM.LOWRY","8476392","23-24","WPG","C","L",1993-03-29,30,2011,3,67,81,1063,0.168,0.5,8.49,-0.078,-0.245,0.299,-0.2,3.44,-5.05
"Adam Lowry","ADAM.LOWRY","8476392","24-25","WPG","C","L",1993-03-29,31,2011,3,67,73,948.17,0.147,0.228,4.79,-0.021,-0.169,0.104,-0.124,2.52,-2.27
"Adam Mair","ADAM.MAIR","8466216","08-09","BUF","C","R",1979-02-15,29,1997,4,84,75,766.88,0.101,-0.059,-4.09,-0.064,-0.165,-0.098,-0.039,-2.16,1.93
"Adam Mair","ADAM.MAIR","8466216","09-10","BUF","C","R",1979-02-15,30,1997,4,84,69,624.5,-0.035,-0.08,0.22,-0.04,-0.005,-0.101,-0.022,-0.88,-1.09
"Adam Mair","ADAM.MAIR","8466216","10-11","N.J","C","R",1979-02-15,31,1997,4,84,65,556.37,-0.249,-0.12,-4.61,-0.215,0.034,-0.17,-0.05,-4.45,0.16
"Adam McQuaid","ADAM.MCQUAID","8471717","09-10","BOS","D","R",1986-10-12,22,2005,2,55,19,196.65,-0.111,-0.017,-1.86,-0.054,0.057,-0.046,-0.03,-1.42,0.44
"Adam McQuaid","ADAM.MCQUAID","8471717","10-11","BOS","D","R",1986-10-12,23,2005,2,55,67,891.78,0.29,0.015,0.21,0.229,-0.061,-0.009,-0.024,0.9,0.69
"Adam McQuaid","ADAM.MCQUAID","8471717","11-12","BOS","D","R",1986-10-12,24,2005,2,55,72,994.9,0.16,-0.05,-1.01,0.051,-0.109,-0.07,-0.02,-0.54,0.47
"Adam McQuaid","ADAM.MCQUAID","8471717","12-13","BOS","D","R",1986-10-12,25,2005,2,55,32,436.77,-0.063,-0.077,-1.39,-0.064,-0.001,-0.085,-0.008,-1.85,-0.46
"Adam McQuaid","ADAM.MCQUAID","8471717","13-14","BOS","D","R",1986-10-12,26,2005,2,55,30,424.05,0.13,0.173,-1.35,0.074,-0.057,-0.003,-0.176,-1.89,-0.54
"Adam McQuaid","ADAM.MCQUAID","8471717","14-15","BOS","D","R",1986-10-12,27,2005,2,55,63,1022.48,-0.119,-0.006,-1.72,-0.171,-0.053,-0.112,-0.106,-2.18,-0.46
"Adam McQuaid","ADAM.MCQUAID","8471717","15-16","BOS","D","R",1986-10-12,28,2005,2,55,64,979.63,-0.031,-0.145,-4.27,-0.114,-0.083,-0.143,0.002,-2.97,1.3
"Adam McQuaid","ADAM.MCQUAID","8471717","16-17","BOS","D","R",1986-10-12,29,2005,2,55,77,1198.63,-0.122,-0.037,-0.76,-0.074,0.048,-0.045,-0.008,0.04,0.8
"Adam McQuaid","ADAM.MCQUAID","8471717","17-18","BOS","D","R",1986-10-12,30,2005,2,55,38,511.03,-0.101,-0.198,-3.61,-0.107,-0.006,-0.148,0.05,-1.61,2.01
"Adam McQuaid","ADAM.MCQUAID","8471717","18-19","CBJ","D","R",1986-10-12,31,2005,2,55,14,152.67,-0.025,-0.134,-3.84,-0.039,-0.014,-0.144,-0.01,-2.61,1.23
"Adam McQuaid","ADAM.MCQUAID","8471717","18-19","NYR","D","R",1986-10-12,31,2005,2,55,36,536.6,0.016,0.116,-2.99,-0.004,-0.02,0.013,-0.103,-3.77,-0.78
"Adam Pardy","ADAM.PARDY","8471385","08-09","CGY","D","L",1984-03-29,24,2004,6,173,59,812.8,0.022,0.135,2.02,0.012,-0.01,0.112,-0.023,1,-1.01
"Adam Pardy","ADAM.PARDY","8471385","09-10","CGY","D","L",1984-03-29,25,2004,6,173,57,818.77,-0.084,0.112,4.39,-0.049,0.035,-0.015,-0.127,3.35,-1.04
"Adam Pardy","ADAM.PARDY","8471385","10-11","CGY","D","L",1984-03-29,26,2004,6,173,30,413.08,0,-0.027,2.1,0.068,0.067,-0.045,-0.019,1.01,-1.08
"Adam Pardy","ADAM.PARDY","8471385","11-12","DAL","D","L",1984-03-29,27,2004,6,173,36,556.47,-0.12,-0.12,-1.73,-0.02,0.1,-0.054,0.067,-0.21,1.52
"Adam Pardy","ADAM.PARDY","8471385","12-13","BUF","D","L",1984-03-29,28,2004,6,173,17,258.35,0.166,0.08,0.32,0.077,-0.089,0.011,-0.069,-2.21,-2.53
"Adam Pardy","ADAM.PARDY","8471385","13-14","WPG","D","L",1984-03-29,29,2004,6,173,60,799.52,0.092,0.18,4.23,-0.004,-0.096,0.052,-0.128,-0.3,-4.53
"Adam Pardy","ADAM.PARDY","8471385","14-15","WPG","D","L",1984-03-29,30,2004,6,173,55,679.98,0.071,-0.073,-1.43,0.031,-0.04,-0.019,0.054,-2.44,-1.01
"Adam Pardy","ADAM.PARDY","8471385","15-16","EDM","D","L",1984-03-29,31,2004,6,173,9,156.87,-0.077,0.216,0.6,-0.018,0.059,0.182,-0.034,1.19,0.58
"Adam Pardy","ADAM.PARDY","8471385","15-16","WPG","D","L",1984-03-29,31,2004,6,173,14,149.95,-0.101,-0.168,-3.6,-0.077,0.024,-0.102,0.066,-2.81,0.79
"Adam Pardy","ADAM.PARDY","8471385","16-17","NSH","D","L",1984-03-29,32,2004,6,173,4,43.53,-0.024,-0.06,-1.23,-0.014,0.01,-0.019,0.041,-0.31,0.93
"Adam Payerl","ADAM.PAYERL","8476522","13-14","PIT","C","R",1991-03-04,22,2009,NA,NA,2,18.28,-0.017,-0.022,-1.33,-0.013,0.004,-0.022,0.001,-0.32,1
"Adam Pelech","ADAM.PELECH","8476917","15-16","NYI","D","L",1994-08-16,21,2012,3,65,9,134.12,-0.059,-0.056,-2.65,-0.022,0.037,-0.09,-0.034,-2.59,0.06
"Adam Pelech","ADAM.PELECH","8476917","16-17","NYI","D","L",1994-08-16,22,2012,3,65,44,691.02,-0.087,-0.267,-2.81,-0.021,0.066,-0.213,0.053,-3.91,-1.09
"Adam Pelech","ADAM.PELECH","8476917","17-18","NYI","D","L",1994-08-16,23,2012,3,65,78,1280.27,0.109,0.108,0.58,0.003,-0.106,0.014,-0.093,0.28,-0.3
"Adam Pelech","ADAM.PELECH","8476917","18-19","NYI","D","L",1994-08-16,24,2012,3,65,78,1297.52,0.129,0.13,2.21,-0.054,-0.183,-0.083,-0.213,-0.13,-2.34
"Adam Pelech","ADAM.PELECH","8476917","19-20","NYI","D","L",1994-08-16,25,2012,3,65,38,678.28,-0.028,-0.009,-0.09,-0.082,-0.054,-0.053,-0.044,-0.88,-0.79
"Adam Pelech","ADAM.PELECH","8476917","20-21","NYI","D","L",1994-08-16,26,2012,3,65,56,1023.05,0.139,0.501,7.43,0.054,-0.085,0.2,-0.301,3.23,-4.2
"Adam Pelech","ADAM.PELECH","8476917","21-22","NYI","D","L",1994-08-16,27,2012,3,65,78,1437.55,0.267,0.17,6.67,0.077,-0.19,0.044,-0.126,2.71,-3.96
"Adam Pelech","ADAM.PELECH","8476917","22-23","NYI","D","L",1994-08-16,28,2012,3,65,61,1132.82,0.068,0.248,6.2,-0.01,-0.079,0.04,-0.209,1.87,-4.32
"Adam Pelech","ADAM.PELECH","8476917","23-24","NYI","D","L",1994-08-16,29,2012,3,65,58,1001.65,-0.071,0.014,3.78,-0.04,0.031,-0.131,-0.145,1.18,-2.6
"Adam Pelech","ADAM.PELECH","8476917","24-25","NYI","D","L",1994-08-16,30,2012,3,65,60,1123.18,-0.042,0.327,14.68,-0.089,-0.047,-0.037,-0.364,6.37,-8.31
"Adam Raska","ADAM.RASKA","8482197","21-22","S.J","R","R",2001-09-25,19,2020,7,201,5,40.23,0.021,0.048,0.65,-0.011,-0.032,0.029,-0.02,0.18,-0.47
"Adam Raska","ADAM.RASKA","8482197","22-23","S.J","R","R",2001-09-25,20,2020,7,201,3,35.75,0.01,-0.003,-0.34,-0.007,-0.016,-0.015,-0.013,-0.4,-0.06
"Adam Raska","ADAM.RASKA","8482197","23-24","MIN","R","R",2001-09-25,21,2020,7,201,5,33.65,0.005,0.053,0.49,-0.005,-0.01,-0.001,-0.054,-0.68,-1.18
"Adam Ruzicka","ADAM.RUZICKA","8480008","20-21","CGY","C","L",1999-05-11,21,2017,4,109,3,26.15,0.059,0.019,0.14,0.025,-0.034,0.026,0.007,0.34,0.2
"Adam Ruzicka","ADAM.RUZICKA","8480008","21-22","CGY","C","L",1999-05-11,22,2017,4,109,28,279,0.172,-0.127,2.37,0.043,-0.129,-0.105,0.022,0.87,-1.5
"Adam Ruzicka","ADAM.RUZICKA","8480008","22-23","CGY","C","L",1999-05-11,23,2017,4,109,44,430.88,-0.021,0.088,1.4,-0.016,0.005,-0.005,-0.092,-0.22,-1.62
"Adam Ruzicka","ADAM.RUZICKA","8480008","23-24","ARI","C","L",1999-05-11,24,2017,4,109,3,23.98,-0.019,-0.106,-1.7,0.002,0.021,-0.014,0.092,-0.62,1.07
"Adam Ruzicka","ADAM.RUZICKA","8480008","23-24","CGY","C","L",1999-05-11,24,2017,4,109,39,330.17,-0.139,-0.141,-3.72,-0.111,0.028,-0.175,-0.034,-2.14,1.59
"Adam Wilsby","ADAM.WILSBY","8482482","24-25","NSH","D","L",2000-08-07,24,2020,4,101,23,377.42,0.108,0.183,3.18,0.032,-0.076,-0.033,-0.216,-0.04,-3.22
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","08-09","CGY","D","R",1973-07-03,35,1992,5,117,80,1189.1,-0.059,0.08,6.3,-0.039,0.02,0.094,0.015,2.84,-3.46
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","09-10","ARI","D","R",1973-07-03,36,1992,5,117,82,1342.65,-0.011,0.075,5.38,-0.08,-0.069,-0.035,-0.11,0.99,-4.39
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","10-11","ARI","D","R",1973-07-03,37,1992,5,117,75,1316.03,0.105,-0.105,0.76,0.092,-0.013,-0.011,0.094,0.26,-0.5
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","11-12","ARI","D","R",1973-07-03,38,1992,5,117,64,1118.37,0.103,-0.103,-0.69,0.004,-0.098,-0.055,0.048,-1.16,-0.47
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","12-13","CBJ","D","R",1973-07-03,39,1992,5,117,36,532.92,-0.242,-0.212,-1.84,-0.168,0.074,-0.151,0.061,-3.77,-1.93
"Adrian Kempe","ADRIAN.KEMPE","8477960","16-17","L.A","L","L",1996-09-13,20,2014,1,29,25,267.8,-0.027,-0.099,0.79,-0.112,-0.085,-0.091,0.007,-0.74,-1.54
"Adrian Kempe","ADRIAN.KEMPE","8477960","17-18","L.A","L","L",1996-09-13,21,2014,1,29,81,974.03,0.156,-0.32,-5.45,0.042,-0.114,-0.141,0.18,-2.41,3.04
"Adrian Kempe","ADRIAN.KEMPE","8477960","18-19","L.A","L","L",1996-09-13,22,2014,1,29,81,1008.27,0.002,0.081,2.27,-0.104,-0.106,-0.021,-0.101,-0.66,-2.93
"Adrian Kempe","ADRIAN.KEMPE","8477960","19-20","L.A","L","L",1996-09-13,23,2014,1,29,69,841.02,-0.12,0.108,3.98,-0.194,-0.073,0.043,-0.065,1.4,-2.58
"Adrian Kempe","ADRIAN.KEMPE","8477960","20-21","L.A","L","L",1996-09-13,24,2014,1,29,56,685.12,-0.222,-0.142,-1.45,-0.117,0.105,-0.019,0.123,-0.6,0.85
"Adrian Kempe","ADRIAN.KEMPE","8477960","21-22","L.A","C/L","L",1996-09-13,25,2014,1,29,78,1072.82,-0.048,0.01,3.13,0.004,0.052,0.178,0.168,3.23,0.09
"Adrian Kempe","ADRIAN.KEMPE","8477960","22-23","L.A","C/R","L",1996-09-13,26,2014,1,29,82,1143.22,0.207,0.142,2.82,0.034,-0.173,0.041,-0.101,1.66,-1.16
"Adrian Kempe","ADRIAN.KEMPE","8477960","23-24","L.A","R","L",1996-09-13,27,2014,1,29,77,1037.38,0.176,-0.078,2.66,0.122,-0.055,-0.008,0.07,1.17,-1.48
"Adrian Kempe","ADRIAN.KEMPE","8477960","24-25","L.A","R","L",1996-09-13,28,2014,1,29,81,1157.12,0.413,0.069,0.56,0.282,-0.131,0.037,-0.032,1.49,0.94
"Aidan McDonough","AIDAN.MCDONOUGH","8481683","22-23","VAN","L","L",1999-11-06,22,2019,7,195,6,54.1,-0.047,-0.109,-1.13,-0.03,0.017,-0.029,0.08,-0.05,1.08
"Akil Thomas","AKIL.THOMAS","8480851","23-24","L.A","C","R",2000-01-02,23,2018,2,51,7,59.1,0.019,0.023,0.05,0.042,0.023,0.021,-0.002,0.15,0.11
"Akil Thomas","AKIL.THOMAS","8480851","24-25","L.A","C","R",2000-01-02,24,2018,2,51,25,243.37,-0.104,0.003,-0.82,-0.099,0.006,-0.072,-0.075,-1.42,-0.6
"Akim Aliu","AKIM.ALIU","8474049","11-12","CGY","R","R",1989-04-24,22,2007,2,56,2,21.37,0.062,-0.006,0.18,0.045,-0.017,0.029,0.035,-0.11,-0.29
"Akim Aliu","AKIM.ALIU","8474049","12-13","CGY","R","R",1989-04-24,23,2007,2,56,5,50.55,-0.046,-0.167,-3.43,-0.056,-0.011,-0.067,0.1,-1.38,2.05
"Akito Hirose","AKITO.HIROSE","8484254","22-23","VAN","D","L",1999-04-09,23,2017,NA,NA,7,101.18,0.009,-0.22,-3.37,-0.056,-0.065,-0.18,0.04,-2.72,0.65
"Akito Hirose","AKITO.HIROSE","8484254","23-24","VAN","D","L",1999-04-09,24,2017,NA,NA,3,33.1,0.018,0.018,0.14,-0.012,-0.03,-0.021,-0.039,-0.82,-0.96
"Aku Raty","AKU.RATY","8481699","23-24","ARI","R","R",2001-07-05,22,2019,5,151,1,11.75,-0.001,-0.011,-1.19,0.012,0.014,-0.01,0,-0.49,0.7
"Alan Quine","ALAN.QUINE","8476409","15-16","NYI","C","L",1993-02-25,22,2013,6,166,2,28.53,-0.021,-0.001,0.18,-0.023,-0.002,-0.013,-0.012,-0.85,-1.04
"Alan Quine","ALAN.QUINE","8476409","16-17","NYI","C","L",1993-02-25,23,2013,6,166,61,670.75,-0.005,-0.073,-1.1,0.114,0.119,0.056,0.129,2.14,3.24
"Alan Quine","ALAN.QUINE","8476409","17-18","NYI","C","L",1993-02-25,24,2013,6,166,21,236.77,-0.004,-0.198,-6.54,-0.037,-0.033,-0.123,0.075,-3.28,3.26
"Alan Quine","ALAN.QUINE","8476409","18-19","CGY","C","L",1993-02-25,25,2013,6,166,13,119.6,-0.002,-0.038,-0.87,-0.014,-0.012,-0.048,-0.01,-1.91,-1.05
"Alan Quine","ALAN.QUINE","8476409","19-20","CGY","C","L",1993-02-25,26,2013,6,166,9,87.4,-0.017,0.058,1.62,-0.056,-0.039,0.055,-0.003,1.84,0.23
"Albert Johansson","ALBERT.JOHANSSON","8481607","24-25","DET","D","L",2001-01-04,23,2019,2,60,61,958.57,-0.121,-0.188,-1.36,-0.118,0.003,-0.111,0.077,-2.24,-0.88
"Alec Martinez","ALEC.MARTINEZ","8474166","09-10","L.A","D","L",1987-07-26,22,2007,4,95,4,59.18,-0.049,0.06,0.97,-0.027,0.022,-0.027,-0.087,0.09,-0.88
"Alec Martinez","ALEC.MARTINEZ","8474166","10-11","L.A","D","L",1987-07-26,23,2007,4,95,60,803.52,0.165,0.156,4.09,0.059,-0.106,0.027,-0.129,1.75,-2.33
"Alec Martinez","ALEC.MARTINEZ","8474166","11-12","L.A","D","L",1987-07-26,24,2007,4,95,51,650,-0.065,0.233,8.67,-0.057,0.008,0.077,-0.156,5.08,-3.59
"Alec Martinez","ALEC.MARTINEZ","8474166","12-13","L.A","D","L",1987-07-26,25,2007,4,95,27,374.75,-0.155,0.197,3.96,-0.207,-0.052,0.019,-0.178,1.4,-2.55
"Alec Martinez","ALEC.MARTINEZ","8474166","13-14","L.A","D","L",1987-07-26,26,2007,4,95,61,804.95,0.176,0.108,3.05,0.056,-0.119,0.001,-0.107,0.48,-2.57
"Alec Martinez","ALEC.MARTINEZ","8474166","14-15","L.A","D","L",1987-07-26,27,2007,4,95,56,906.37,0.12,0.067,0.58,0.082,-0.037,0.086,0.018,1.41,0.84
"Alec Martinez","ALEC.MARTINEZ","8474166","15-16","L.A","D","L",1987-07-26,28,2007,4,95,78,1297.45,0.149,-0.001,-4.51,0.059,-0.089,0.013,0.014,-0.26,4.25
"Alec Martinez","ALEC.MARTINEZ","8474166","16-17","L.A","D","L",1987-07-26,29,2007,4,95,82,1387.88,-0.198,0.121,0.43,-0.023,0.175,0.11,-0.011,0.66,0.23
"Alec Martinez","ALEC.MARTINEZ","8474166","17-18","L.A","D","L",1987-07-26,30,2007,4,95,77,1399.73,0.012,-0.234,-6.3,-0.045,-0.058,-0.162,0.072,-2.89,3.41
"Alec Martinez","ALEC.MARTINEZ","8474166","18-19","L.A","D","L",1987-07-26,31,2007,4,95,60,1078.35,0.029,-0.101,-4.02,0.051,0.022,0.026,0.127,-0.22,3.8
"Alec Martinez","ALEC.MARTINEZ","8474166","19-20","L.A","D","L",1987-07-26,32,2007,4,95,41,727,-0.097,0.016,-1.94,0.054,0.151,-0.006,-0.022,-0.04,1.89
"Alec Martinez","ALEC.MARTINEZ","8474166","19-20","VGK","D","L",1987-07-26,32,2007,4,95,10,192.82,0.088,0.024,-4.29,0.034,-0.054,0.026,0.002,-0.75,3.54
"Alec Martinez","ALEC.MARTINEZ","8474166","20-21","VGK","D","L",1987-07-26,33,2007,4,95,53,961.13,0.194,0.183,-0.16,0.277,0.083,0.216,0.033,1.97,2.13
"Alec Martinez","ALEC.MARTINEZ","8474166","21-22","VGK","D","L",1987-07-26,34,2007,4,95,26,457.7,0.073,0.068,-0.97,0.003,-0.071,0.179,0.112,1.89,2.86
"Alec Martinez","ALEC.MARTINEZ","8474166","22-23","VGK","D","L",1987-07-26,35,2007,4,95,77,1316.82,0.24,0.074,-6.12,0.133,-0.107,-0.019,-0.093,-2.55,3.57
