"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","TOI_EV","TOI_PP","TOI_SH","EVO_GAR/60","EVD_GAR/60","PPO_GAR/60","SHD_GAR/60","Take_GAR/60","Draw_GAR/60","Off_GAR/60","Def_GAR/60","Pens_GAR/60","GAR/60","WAR/60","SPAR/60"
"Adam Erne","ADAM.ERNE","8477454","22-23","DET","L","L",1995-04-20,27,2013,2,33,61,816.2,700.9,1.5,98.3,-0.193,0.114,-0.104,-0.702,0.054,-0.049,-0.193,0.014,0.004,-0.148,-0.025,-0.048
"Adam Erne","ADAM.ERNE","8477454","23-24","EDM","L","L",1995-04-20,28,2013,2,33,24,187.7,180.6,2,4.5,0.155,0.057,0.312,0.846,0.007,-0.065,0.156,0.077,-0.059,0.169,0.028,0.054
"Adam Fantilli","ADAM.FANTILLI","8484166","23-24","CBJ","C","L",2004-10-12,18,2023,1,3,49,769.8,641.8,109.5,1,0.193,-0.132,-1.09,-0.362,0.051,0.019,0.006,-0.133,0.071,-0.034,-0.006,-0.011
"Adam Fantilli","ADAM.FANTILLI","8484166","24-25","CBJ","C","L",2004-10-12,19,2023,1,3,82,1433.2,1245,123.7,23.2,0.289,-0.198,-1.128,0.926,0.056,0.042,0.161,-0.178,0.098,0.095,0.016,0.03
"Adam Foote","ADAM.FOOTE","8456283","08-09","COL","D","R",1971-07-10,37,1989,2,22,42,825.6,661.7,6,150.9,-0.174,0.029,-0.459,-0.93,-0.018,-0.05,-0.176,-0.149,-0.068,-0.358,-0.065,-0.125
"Adam Foote","ADAM.FOOTE","8456283","09-10","COL","D","R",1971-07-10,38,1989,2,22,67,1297.1,1093.4,14.9,177.9,0.144,-0.091,0.149,-1.027,0.018,-0.012,0.144,-0.222,0.005,-0.089,-0.016,-0.031
"Adam Foote","ADAM.FOOTE","8456283","10-11","COL","D","R",1971-07-10,39,1989,2,22,47,842.5,695.6,6.7,132.9,-0.054,-0.065,-0.568,-0.579,0.057,-0.018,-0.059,-0.148,0.039,-0.155,-0.028,-0.053
"Adam Fox","ADAM.FOX","8479323","19-20","NYR","D","R",1998-02-17,21,2016,3,66,70,1323.3,1150,136.9,10,0.549,0.143,0.335,0.872,-0.001,0.035,0.526,0.149,0.033,0.676,0.12,0.231
"Adam Fox","ADAM.FOX","8479323","20-21","NYR","D","R",1998-02-17,22,2016,3,66,55,1358.8,980.6,197.8,139.8,0.15,0.286,0.749,-0.359,0.069,-0.024,0.25,0.206,0.045,0.432,0.078,0.144
"Adam Fox","ADAM.FOX","8479323","21-22","NYR","D","R",1998-02-17,23,2016,3,66,78,1864.8,1420.8,230.5,163.8,0.246,0.128,1.149,-0.12,0.059,0.047,0.372,0.103,0.105,0.522,0.092,0.174
"Adam Fox","ADAM.FOX","8479323","22-23","NYR","D","R",1998-02-17,24,2016,3,66,82,1998.3,1484.2,287,171.2,0.233,0.16,0.775,0.143,0.025,0.003,0.321,0.158,0.028,0.444,0.075,0.143
"Adam Fox","ADAM.FOX","8479323","23-24","NYR","D","R",1998-02-17,25,2016,3,66,72,1687.9,1273.5,244.9,112.3,0.206,0.159,0.984,1.938,0.006,0.104,0.331,0.303,0.11,0.656,0.107,0.209
"Adam Fox","ADAM.FOX","8479323","24-25","NYR","D","R",1998-02-17,26,2016,3,66,74,1720.4,1297.9,209.6,147.9,0.523,0.16,0.416,-0.705,0.008,0.026,0.508,0.072,0.033,0.539,0.089,0.168
"Adam Gaudette","ADAM.GAUDETTE","8478874","17-18","VAN","C","R",1996-10-03,20,2015,5,149,5,63.9,59.9,3.7,0.3,0.03,-0.1,-0.293,0.141,0.137,-0.129,0.011,-0.098,0.008,-0.073,-0.014,-0.027
"Adam Gaudette","ADAM.GAUDETTE","8478874","18-19","VAN","C","R",1996-10-03,21,2015,5,149,56,613.1,534.1,76.6,0.1,-0.038,-0.296,0.363,-0.114,-0.015,0.08,0.012,-0.296,0.064,-0.181,-0.034,-0.064
"Adam Gaudette","ADAM.GAUDETTE","8478874","19-20","VAN","C","R",1996-10-03,22,2015,5,149,59,730.6,631,89.6,0.7,0.199,-0.045,2.272,-0.321,-0.03,-0.006,0.457,-0.045,-0.036,0.376,0.067,0.129
"Adam Gaudette","ADAM.GAUDETTE","8478874","20-21","CHI","C","R",1996-10-03,23,2015,5,149,7,85.4,80.2,4.7,0.1,0.582,-0.772,0.677,-0.556,0.13,0.138,0.588,-0.772,0.268,0.126,0.023,0.042
"Adam Gaudette","ADAM.GAUDETTE","8478874","20-21","VAN","C","R",1996-10-03,23,2015,5,149,33,359.4,319.3,35.9,0.2,-0.504,-0.267,1.027,-0.214,-0.052,0.032,-0.349,-0.267,-0.02,-0.602,-0.108,-0.201
"Adam Gaudette","ADAM.GAUDETTE","8478874","21-22","CHI","C","R",1996-10-03,24,2015,5,149,8,84.2,73.4,9.8,0.4,-0.678,0.024,1.758,-0.258,-0.128,0.252,-0.393,0.023,0.124,-0.244,-0.043,-0.082
"Adam Gaudette","ADAM.GAUDETTE","8478874","21-22","OTT","C","R",1996-10-03,24,2015,5,149,50,572.4,510.5,57.4,0,-0.058,-0.399,-1.505,0,0.055,-0.067,-0.204,-0.399,-0.012,-0.57,-0.1,-0.19
"Adam Gaudette","ADAM.GAUDETTE","8478874","23-24","STL","C","R",1996-10-03,26,2015,5,149,2,19.6,19.6,0,0,0.358,0.599,0,0,-0.99,-0.126,0.358,0.599,-1.116,-0.159,-0.026,-0.051
"Adam Gaudette","ADAM.GAUDETTE","8478874","24-25","OTT","R","R",1996-10-03,27,2015,5,149,81,844.2,719.4,112.2,5.1,0.555,0.145,-0.641,-1.47,0.047,-0.074,0.394,0.134,-0.028,0.475,0.078,0.148
"Adam Ginning","ADAM.GINNING","8480874","22-23","PHI","D","L",2000-01-13,22,2018,2,50,1,16.7,16.4,0,0.3,0.125,0.068,0,-0.167,-0.494,-0.065,0.125,0.064,-0.559,-0.372,-0.063,-0.12
"Adam Ginning","ADAM.GINNING","8480874","23-24","PHI","D","L",2000-01-13,23,2018,2,50,9,127.4,119.2,0,7.1,-0.257,-0.336,0,1.501,0.13,-0.063,-0.257,-0.233,0.067,-0.404,-0.066,-0.128
"Adam Ginning","ADAM.GINNING","8480874","24-25","PHI","D","L",2000-01-13,24,2018,2,50,1,12.8,12.6,0,0,-0.333,-0.125,0,0,0.12,-0.057,-0.333,-0.125,0.062,-0.388,-0.064,-0.121
"Adam Hall","ADAM.HALL","8467925","08-09","T.B","R","R",1980-08-14,28,1999,2,52,74,828.6,625.9,8,187.9,-0.222,0.085,3.632,0.732,0.068,0.065,-0.174,0.235,0.133,0.23,0.042,0.08
"Adam Hall","ADAM.HALL","8467925","10-11","T.B","R","R",1980-08-14,30,1999,2,52,82,1217.7,953.9,13.9,227.7,-0.216,0.204,0.333,-0.137,0.06,0.071,-0.208,0.138,0.131,0.099,0.018,0.034
"Adam Hall","ADAM.HALL","8467925","11-12","T.B","R","R",1980-08-14,31,1999,2,52,57,676.4,502.4,2.4,161.5,-0.061,0.146,1.167,-0.453,0.029,0.006,-0.055,0.001,0.035,-0.006,-0.001,-0.002
"Adam Hall","ADAM.HALL","8467925","12-13","CAR","R","R",1980-08-14,32,1999,2,52,6,63.1,56.6,0,6.5,-0.915,0.149,0,0.375,0.149,-0.139,-0.915,0.173,0.01,-0.638,-0.118,-0.219
"Adam Hall","ADAM.HALL","8467925","12-13","PHI","R","R",1980-08-14,32,1999,2,52,11,120.8,92.2,3.2,23.2,-0.257,-0.063,-0.008,1.103,0.149,-0.045,-0.248,0.172,0.105,0.073,0.014,0.025
"Adam Hall","ADAM.HALL","8467925","12-13","T.B","R","R",1980-08-14,32,1999,2,52,20,205.8,160.5,0.3,43.8,-0.142,0.255,0.076,0.04,-0.044,0.029,-0.141,0.209,-0.014,0.083,0.015,0.029
"Adam Hall","ADAM.HALL","8467925","13-14","PHI","R","R",1980-08-14,33,1999,2,52,80,787.1,539.6,4,236,-0.109,0.125,-0.114,-0.271,0.012,-0.044,-0.109,0.004,-0.032,-0.104,-0.02,-0.037
"Adam Henrique","ADAM.HENRIQUE","8474641","10-11","N.J","C","L",1990-02-06,20,2008,3,82,1,13.3,12.6,0.8,0,0.539,0.412,-0.483,0,0.16,-0.154,0.481,0.412,0.006,0.876,0.156,0.3
"Adam Henrique","ADAM.HENRIQUE","8474641","11-12","N.J","C","L",1990-02-06,21,2008,3,82,74,1343.8,1080.3,119.5,130.9,0.49,0.18,0.109,0.303,0.145,-0.031,0.452,0.194,0.114,0.692,0.121,0.224
"Adam Henrique","ADAM.HENRIQUE","8474641","12-13","N.J","C","L",1990-02-06,22,2008,3,82,42,769.4,565.9,110.3,72.9,0.086,0.078,-0.813,-0.214,0.088,-0.034,-0.06,0.045,0.053,0.038,0.007,0.013
"Adam Henrique","ADAM.HENRIQUE","8474641","13-14","N.J","C","L",1990-02-06,23,2008,3,82,77,1390.2,1030.8,162.4,166.4,0.261,0.014,0.884,0.622,0.093,0.008,0.346,0.098,0.101,0.483,0.091,0.171
"Adam Henrique","ADAM.HENRIQUE","8474641","14-15","N.J","C","L",1990-02-06,24,2008,3,82,75,1330.8,1030.5,128.9,138.7,0.227,-0.224,2.514,-0.105,0.055,-0.039,0.481,-0.21,0.016,0.252,0.048,0.091
"Adam Henrique","ADAM.HENRIQUE","8474641","15-16","N.J","C","L",1990-02-06,25,2008,3,82,80,1586.1,1112.2,206.1,208,0.493,0.149,0.002,-0.004,0.083,-0.031,0.416,0.125,0.052,0.502,0.097,0.186
"Adam Henrique","ADAM.HENRIQUE","8474641","16-17","N.J","C","L",1990-02-06,26,2008,3,82,82,1490.1,1071.3,198.9,183.9,0.291,-0.128,0.018,0.403,0.037,-0.003,0.248,-0.05,0.034,0.203,0.038,0.074
"Adam Henrique","ADAM.HENRIQUE","8474641","17-18","ANA","C","L",1990-02-06,27,2008,3,82,57,1002.4,772.4,138.3,57.2,0.307,0.094,1.008,-0.705,0.072,-0.049,0.413,0.039,0.023,0.431,0.084,0.161
"Adam Henrique","ADAM.HENRIQUE","8474641","17-18","N.J","C","L",1990-02-06,27,2008,3,82,24,438.2,295.2,62.7,69.6,-0.068,-0.315,0.866,-2.15,0.092,-0.07,0.096,-0.665,0.022,-0.453,-0.088,-0.169
"Adam Henrique","ADAM.HENRIQUE","8474641","18-19","ANA","C","L",1990-02-06,28,2008,3,82,82,1349,1035.2,184.7,88.7,0.116,0.232,0.6,0.341,0.066,-0.048,0.19,0.241,0.018,0.39,0.073,0.137
"Adam Henrique","ADAM.HENRIQUE","8474641","19-20","ANA","C","L",1990-02-06,29,2008,3,82,71,1197.6,947.3,161.8,38.6,0.393,-0.015,-0.113,0.175,0.037,-0.038,0.319,-0.007,-0.002,0.288,0.051,0.098
"Adam Henrique","ADAM.HENRIQUE","8474641","20-21","ANA","C","L",1990-02-06,30,2008,3,82,45,721.8,581.7,79.7,40.7,0.539,-0.186,0.081,-0.527,0.112,-0.078,0.484,-0.208,0.035,0.298,0.053,0.1
"Adam Henrique","ADAM.HENRIQUE","8474641","21-22","ANA","C","L",1990-02-06,31,2008,3,82,58,1010.3,847.1,121.1,6.6,0.668,0.036,0.904,0.494,0.055,-0.053,0.698,0.04,0.001,0.703,0.124,0.235
"Adam Henrique","ADAM.HENRIQUE","8474641","22-23","ANA","C","L",1990-02-06,32,2008,3,82,62,1126.8,789.2,156.9,152.8,0.26,0.016,0.899,-1.732,0.046,-0.062,0.366,-0.268,-0.015,0.069,0.012,0.022
"Adam Henrique","ADAM.HENRIQUE","8474641","23-24","ANA","C","L",1990-02-06,33,2008,3,82,60,1055.5,734.4,137.3,151.7,0.401,-0.107,1.754,0.026,0.06,-0.063,0.614,-0.084,-0.003,0.434,0.071,0.138
"Adam Henrique","ADAM.HENRIQUE","8474641","23-24","EDM","C","L",1990-02-06,33,2008,3,82,22,326.2,289.1,12.2,20.2,0.708,-0.186,-0.374,0.003,0.069,0.008,0.664,-0.174,0.078,0.526,0.086,0.167
"Adam Henrique","ADAM.HENRIQUE","8474641","24-25","EDM","C","L",1990-02-06,34,2008,3,82,81,1186.2,964,70.6,128.5,0.117,-0.106,-0.014,0.144,0.064,-0.085,0.108,-0.077,-0.021,0.003,0,0.001
"Adam Johnson","ADAM.JOHNSON","8480341","18-19","PIT","C","L",1994-06-22,24,2012,NA,NA,6,31.8,31.8,0,0,1.461,-0.344,0,0,0.131,-0.124,1.461,-0.344,0.007,1.124,0.21,0.394
"Adam Johnson","ADAM.JOHNSON","8480341","19-20","PIT","C","L",1994-06-22,25,2012,NA,NA,7,46.9,46.6,0,0.2,1.186,0.498,0,-0.549,-0.07,-0.124,1.186,0.493,-0.195,1.477,0.263,0.505
"Adam Klapka","ADAM.KLAPKA","8483609","23-24","CGY","R","R",2000-09-14,23,2018,NA,NA,6,40.6,40.6,0,0,-0.134,-0.812,0,0,-0.149,-0.126,-0.134,-0.812,-0.275,-1.221,-0.2,-0.388
"Adam Klapka","ADAM.KLAPKA","8483609","24-25","CGY","R","R",2000-09-14,24,2018,NA,NA,31,299.2,288.5,8,0,0.493,0.325,-0.856,0,-0.102,-0.002,0.456,0.325,-0.104,0.662,0.109,0.206
"Adam Larsson","ADAM.LARSSON","8476457","11-12","N.J","D","R",1992-11-12,18,2011,1,4,65,1340.3,1194.6,105.1,28.6,0.101,0.126,-0.64,0.848,0.05,-0.018,0.041,0.143,0.032,0.202,0.035,0.065
"Adam Larsson","ADAM.LARSSON","8476457","12-13","N.J","D","R",1992-11-12,19,2011,1,4,37,669.8,615.9,5.7,42.3,0.136,0.018,-0.455,-0.109,0.059,0.037,0.13,0.01,0.096,0.227,0.042,0.078
"Adam Larsson","ADAM.LARSSON","8476457","13-14","N.J","D","R",1992-11-12,20,2011,1,4,26,462.4,424.5,12.4,23.4,-0.275,0.298,-1.394,0.026,-0.018,0.013,-0.307,0.284,-0.005,-0.02,-0.004,-0.007
"Adam Larsson","ADAM.LARSSON","8476457","14-15","N.J","D","R",1992-11-12,21,2011,1,4,64,1341.6,1100,20.4,202.3,-0.05,0.239,-2.492,0.479,-0.018,-0.014,-0.095,0.276,-0.032,0.157,0.03,0.057
"Adam Larsson","ADAM.LARSSON","8476457","15-16","N.J","D","R",1992-11-12,22,2011,1,4,82,1846.1,1521,11.4,271,-0.016,0.376,0.202,0.024,-0.004,-0.021,-0.014,0.323,-0.024,0.277,0.054,0.103
"Adam Larsson","ADAM.LARSSON","8476457","16-17","EDM","D","R",1992-11-12,23,2011,1,4,79,1591.8,1428.7,13.4,124,0.364,0.032,-1.174,-0.169,-0.037,-0.018,0.35,0.016,-0.056,0.276,0.052,0.101
"Adam Larsson","ADAM.LARSSON","8476457","17-18","EDM","D","R",1992-11-12,24,2011,1,4,63,1381.7,1211.1,6,150.1,0.029,0.04,-0.68,0.041,-0.006,-0.006,0.025,0.04,-0.012,0.05,0.01,0.019
"Adam Larsson","ADAM.LARSSON","8476457","18-19","EDM","D","R",1992-11-12,25,2011,1,4,82,1773.1,1577.5,6.6,162.2,-0.338,0.04,1.013,0.527,-0.017,-0.002,-0.332,0.086,-0.018,-0.231,-0.043,-0.081
"Adam Larsson","ADAM.LARSSON","8476457","19-20","EDM","D","R",1992-11-12,26,2011,1,4,49,971.7,871.6,2.4,78.4,-0.11,0.134,2.054,0.545,-0.012,-0.024,-0.104,0.168,-0.036,0.035,0.006,0.012
"Adam Larsson","ADAM.LARSSON","8476457","20-21","EDM","D","R",1992-11-12,27,2011,1,4,56,1100.2,943,1.5,128.1,-0.159,0.454,0.718,0.112,0.005,-0.021,-0.158,0.413,-0.016,0.251,0.045,0.084
"Adam Larsson","ADAM.LARSSON","8476457","21-22","SEA","D","R",1992-11-12,28,2011,1,4,82,1826.8,1582.8,9.6,207.4,-0.014,0.01,-0.155,0.042,-0.032,-0.027,-0.015,0.013,-0.059,-0.059,-0.01,-0.02
"Adam Larsson","ADAM.LARSSON","8476457","22-23","SEA","D","R",1992-11-12,29,2011,1,4,82,1938.6,1652.7,14.4,227.5,0.111,0.106,-0.29,-0.374,-0.007,-0.026,0.107,0.048,-0.033,0.105,0.018,0.034
"Adam Larsson","ADAM.LARSSON","8476457","23-24","SEA","D","R",1992-11-12,30,2011,1,4,81,1858.6,1574.3,15.2,231.4,-0.015,-0.085,-0.365,-0.424,0.006,-0.004,-0.019,-0.128,0.002,-0.139,-0.023,-0.044
"Adam Larsson","ADAM.LARSSON","8476457","24-25","SEA","D","R",1992-11-12,31,2011,1,4,82,1737.2,1473.1,7.6,218.2,0.434,-0.134,-0.923,-0.351,0.033,-0.046,0.428,-0.162,-0.012,0.195,0.032,0.061
"Adam Lowry","ADAM.LOWRY","8476392","14-15","WPG","L","L",1993-03-29,21,2011,3,67,80,1100.2,996.5,45.7,50.3,0.011,0.051,1.52,0.245,0.022,-0.007,0.077,0.061,0.014,0.145,0.028,0.053
"Adam Lowry","ADAM.LOWRY","8476392","15-16","WPG","L","L",1993-03-29,22,2011,3,67,74,1037.4,855.8,13.9,154.2,0.033,-0.031,-1.181,-0.918,-0.005,-0.017,0.013,-0.167,-0.023,-0.174,-0.034,-0.064
"Adam Lowry","ADAM.LOWRY","8476392","16-17","WPG","L","L",1993-03-29,23,2011,3,67,82,1316,971,139.4,179.3,0.141,0.149,0.139,-0.628,0.02,-0.013,0.141,0.028,0.007,0.15,0.028,0.054
"Adam Lowry","ADAM.LOWRY","8476392","17-18","WPG","L","L",1993-03-29,24,2011,3,67,45,670,536.4,34.5,91.1,0.31,0.552,-0.45,0.982,0.087,-0.021,0.264,0.615,0.067,0.867,0.169,0.323
"Adam Lowry","ADAM.LOWRY","8476392","18-19","WPG","L","L",1993-03-29,25,2011,3,67,78,1141.8,943,7.5,175.8,-0.052,0.168,-0.648,-0.013,0.074,0.023,-0.057,0.139,0.097,0.186,0.035,0.065
"Adam Lowry","ADAM.LOWRY","8476392","19-20","WPG","L","L",1993-03-29,26,2011,3,67,49,733.1,603.5,10.6,107.4,-0.19,-0.027,-0.926,0.911,0.073,-0.067,-0.203,0.115,0.005,-0.053,-0.009,-0.018
"Adam Lowry","ADAM.LOWRY","8476392","20-21","WPG","L","L",1993-03-29,27,2011,3,67,52,807.4,623.1,41.4,124,0.32,0.106,-3.414,0.955,0.077,0.008,0.087,0.247,0.084,0.385,0.069,0.129
"Adam Lowry","ADAM.LOWRY","8476392","21-22","WPG","C/L","L",1993-03-29,28,2011,3,67,79,1223,952.2,71.2,181.1,-0.452,0.12,-0.319,0.01,0.072,0.02,-0.443,0.103,0.092,-0.184,-0.032,-0.061
"Adam Lowry","ADAM.LOWRY","8476392","22-23","WPG","C","L",1993-03-29,29,2011,3,67,82,1283.8,952.5,110,187,0.217,0.008,-0.832,-0.747,0.071,-0.05,0.108,-0.116,0.021,0.008,0.001,0.003
"Adam Lowry","ADAM.LOWRY","8476392","23-24","WPG","C","L",1993-03-29,30,2011,3,67,81,1304.4,1063,37.2,163.7,0.064,0.181,-0.371,0.287,0.063,-0.024,0.049,0.195,0.039,0.265,0.043,0.084
"Adam Lowry","ADAM.LOWRY","8476392","24-25","WPG","C","L",1993-03-29,31,2011,3,67,73,1126.3,948.2,4.4,140.4,0.188,0.063,-0.247,-0.708,0.093,-0.042,0.186,-0.037,0.05,0.172,0.028,0.054
"Adam Mair","ADAM.MAIR","8466216","08-09","BUF","C","R",1979-02-15,29,1997,4,84,75,793.4,766.9,12.1,4.5,0.059,0.116,-1.464,0.104,-0.14,-0.091,0.035,0.116,-0.231,-0.084,-0.015,-0.029
"Adam Mair","ADAM.MAIR","8466216","09-10","BUF","C","R",1979-02-15,30,1997,4,84,69,637.3,624.5,4,5,0.083,0.023,1.238,-0.192,-0.167,-0.008,0.091,0.022,-0.175,-0.064,-0.012,-0.022
"Adam Mair","ADAM.MAIR","8466216","10-11","N.J","C","R",1979-02-15,31,1997,4,84,65,591.1,556.4,5.6,25.6,-0.484,0.014,-0.8,-1.593,0.038,-0.046,-0.487,-0.056,-0.008,-0.527,-0.094,-0.18
"Adam McQuaid","ADAM.MCQUAID","8471717","09-10","BOS","D","R",1986-10-12,22,2005,2,55,19,203.9,196.7,0.1,7.1,-0.485,0.243,0.135,-0.078,0.048,-0.015,-0.484,0.232,0.033,-0.202,-0.037,-0.07
"Adam McQuaid","ADAM.MCQUAID","8471717","10-11","BOS","D","R",1986-10-12,23,2005,2,55,67,996,891.8,4.2,95.8,0.71,0.076,-0.34,0.446,0.027,0.023,0.705,0.112,0.051,0.795,0.142,0.272
"Adam McQuaid","ADAM.MCQUAID","8471717","11-12","BOS","D","R",1986-10-12,24,2005,2,55,72,1076.6,994.9,3.7,74.6,0.144,0.053,-0.213,0.479,-0.004,0.005,0.143,0.083,0.001,0.216,0.038,0.07
"Adam McQuaid","ADAM.MCQUAID","8471717","12-13","BOS","D","R",1986-10-12,25,2005,2,55,32,457.4,436.8,0.1,19.1,-0.083,0.054,0.003,0.508,-0.172,-0.015,-0.083,0.073,-0.187,-0.193,-0.036,-0.067
"Adam McQuaid","ADAM.MCQUAID","8471717","13-14","BOS","D","R",1986-10-12,26,2005,2,55,30,481.4,424,0.8,54.4,0.436,0.438,0.477,1.042,-0.068,0.018,0.436,0.507,-0.05,0.839,0.159,0.297
"Adam McQuaid","ADAM.MCQUAID","8471717","14-15","BOS","D","R",1986-10-12,27,2005,2,55,63,1161.5,1022.5,4.2,118.5,-0.345,0.246,-0.261,0.551,-0.094,0.053,-0.344,0.278,-0.041,-0.072,-0.014,-0.026
"Adam McQuaid","ADAM.MCQUAID","8471717","15-16","BOS","D","R",1986-10-12,28,2005,2,55,64,1154.6,979.6,2.3,154.6,-0.231,-0.012,1.471,0.53,-0.062,0.026,-0.227,0.061,-0.037,-0.169,-0.033,-0.063
"Adam McQuaid","ADAM.MCQUAID","8471717","16-17","BOS","D","R",1986-10-12,29,2005,2,55,77,1404.2,1198.6,3.4,182.8,-0.11,0.053,-0.329,0.26,0.019,0.004,-0.11,0.081,0.023,0.008,0.001,0.003
"Adam McQuaid","ADAM.MCQUAID","8471717","17-18","BOS","D","R",1986-10-12,30,2005,2,55,38,596.7,511,0.7,77.6,-0.441,-0.153,0.424,0.372,-0.034,-0.06,-0.44,-0.084,-0.094,-0.553,-0.108,-0.206
"Adam McQuaid","ADAM.MCQUAID","8471717","18-19","CBJ","D","R",1986-10-12,31,2005,2,55,14,159.8,152.7,0,6.2,-0.511,0.075,-0.1,-0.768,0.054,0.214,-0.511,0.043,0.268,-0.178,-0.033,-0.062
"Adam McQuaid","ADAM.MCQUAID","8471717","18-19","NYR","D","R",1986-10-12,31,2005,2,55,36,629.1,536.6,0.6,80.3,-0.023,0.18,0.177,-0.218,-0.036,-0.021,-0.023,0.128,-0.057,0.049,0.009,0.017
"Adam Pardy","ADAM.PARDY","8471385","08-09","CGY","D","L",1984-03-29,24,2004,6,173,59,890.8,812.8,19.1,52.3,0.107,0.074,-1.925,0.224,-0.132,0.032,0.061,0.083,-0.1,0.037,0.007,0.013
"Adam Pardy","ADAM.PARDY","8471385","09-10","CGY","D","L",1984-03-29,25,2004,6,173,57,903.5,818.8,16.6,65,-0.104,0.296,-2.002,0.793,-0.021,0.041,-0.142,0.333,0.019,0.214,0.039,0.074
"Adam Pardy","ADAM.PARDY","8471385","10-11","CGY","D","L",1984-03-29,26,2004,6,173,30,440.6,413.1,6.9,18.4,0.461,0.195,0.639,0.642,-0.096,0.059,0.464,0.214,-0.036,0.615,0.11,0.211
"Adam Pardy","ADAM.PARDY","8471385","11-12","DAL","D","L",1984-03-29,27,2004,6,173,36,592.9,556.5,3.3,29.4,0.025,-0.049,-0.271,-1.181,-0.006,0.003,0.023,-0.106,-0.003,-0.086,-0.015,-0.028
"Adam Pardy","ADAM.PARDY","8471385","12-13","BUF","D","L",1984-03-29,28,2004,6,173,17,280.6,258.4,0.8,20,0.533,0.224,0.023,0.94,-0.118,0.087,0.531,0.275,-0.031,0.732,0.136,0.252
"Adam Pardy","ADAM.PARDY","8471385","13-14","WPG","D","L",1984-03-29,29,2004,6,173,60,865.2,799.5,1.5,59.7,0.1,0.299,-0.074,-0.496,-0.031,-0.013,0.099,0.244,-0.044,0.29,0.055,0.103
"Adam Pardy","ADAM.PARDY","8471385","14-15","WPG","D","L",1984-03-29,30,2004,6,173,55,826,680,4.7,132.3,0.249,-0.054,-0.407,-0.954,-0.038,0.094,0.244,-0.201,0.056,0.061,0.012,0.022
"Adam Pardy","ADAM.PARDY","8471385","15-16","EDM","D","L",1984-03-29,31,2004,6,173,9,182,156.9,0.5,22.6,0.04,0.37,0.083,0.312,0.072,0.066,0.04,0.363,0.138,0.531,0.102,0.197
"Adam Pardy","ADAM.PARDY","8471385","15-16","WPG","D","L",1984-03-29,31,2004,6,173,14,183.3,149.9,0,32.2,-0.93,-0.389,0,2.568,-0.037,0.048,-0.93,0.134,0.01,-0.617,-0.119,-0.229
"Adam Pardy","ADAM.PARDY","8471385","16-17","NSH","D","L",1984-03-29,32,2004,6,173,4,44,43.5,0,0.3,-0.402,-0.556,0,0.173,-0.611,-0.061,-0.402,-0.55,-0.672,-1.619,-0.305,-0.59
"Adam Payerl","ADAM.PAYERL","8476522","13-14","PIT","C","R",1991-03-04,22,2009,NA,NA,2,18.3,18.3,0,0,-0.134,0.096,0,0,-0.376,-0.138,-0.134,0.096,-0.514,-0.551,-0.104,-0.196
"Adam Pelech","ADAM.PELECH","8476917","15-16","NYI","D","L",1994-08-16,21,2012,3,65,9,158.2,134.1,4.2,16.9,-0.129,0.238,0.019,0.693,0.135,-0.062,-0.125,0.288,0.072,0.239,0.046,0.088
"Adam Pelech","ADAM.PELECH","8476917","16-17","NYI","D","L",1994-08-16,22,2012,3,65,44,740.7,691,1.6,42.3,-0.035,-0.063,-0.417,0.89,0.101,0.017,-0.036,-0.008,0.118,0.076,0.014,0.028
"Adam Pelech","ADAM.PELECH","8476917","17-18","NYI","D","L",1994-08-16,23,2012,3,65,78,1503.4,1280.3,24.8,176.4,0.071,0.211,1.619,-0.666,0.027,-0.023,0.101,0.105,0.003,0.192,0.037,0.072
"Adam Pelech","ADAM.PELECH","8476917","18-19","NYI","D","L",1994-08-16,24,2012,3,65,78,1453.1,1297.5,7.1,123,-0.023,0.423,-0.846,0.113,0.027,-0.027,-0.027,0.396,-0.001,0.363,0.068,0.127
"Adam Pelech","ADAM.PELECH","8476917","19-20","NYI","D","L",1994-08-16,25,2012,3,65,38,803,678.3,2.3,103.9,-0.095,0.352,-0.369,1.195,0.006,-0.019,-0.096,0.464,-0.013,0.358,0.064,0.122
"Adam Pelech","ADAM.PELECH","8476917","20-21","NYI","D","L",1994-08-16,26,2012,3,65,56,1178.6,1023,7.8,122.8,0.142,0.458,-0.867,-0.792,0.046,-0.001,0.134,0.324,0.044,0.476,0.085,0.159
"Adam Pelech","ADAM.PELECH","8476917","21-22","NYI","D","L",1994-08-16,27,2012,3,65,78,1659.9,1437.6,15.2,175.1,0.236,0.194,-1.595,0.273,0.028,-0.034,0.217,0.203,-0.005,0.381,0.067,0.127
"Adam Pelech","ADAM.PELECH","8476917","22-23","NYI","D","L",1994-08-16,28,2012,3,65,61,1320.8,1132.8,7.5,152.9,0.072,0.301,0.356,-1.032,-0.023,-0.002,0.074,0.142,-0.025,0.177,0.03,0.057
"Adam Pelech","ADAM.PELECH","8476917","23-24","NYI","D","L",1994-08-16,29,2012,3,65,58,1176.6,1001.6,4.8,144.2,0.078,0.286,-0.329,0.824,0.03,0.029,0.076,0.353,0.059,0.468,0.077,0.149
